id,(Intercept),Patient_SexM
K00338,0.2945281872099314,0.40991873577150356
K00339,0.2945281872099314,0.40991873577150356
K00340,0.29933506233695906,0.40368061487814394
K00341,0.29240095989941567,0.40802677241048163
K00342,0.29427904699919544,0.4098459338752691
K00343,0.2921642705675053,0.40796712414172487
K00344,0.2979051967630427,0.4269234317245581
K00346,0.437487296675438,0.6091642854817922
K00347,0.4364298178123375,0.6052972398797549
K00348,0.4286502250138252,0.6010646748537776
K00349,0.4364298178123375,0.6052972398797549
K00350,0.43512621523709294,0.60435799483162
K00351,0.4115455115900399,0.5802130320807702
K00354,0.40705236649511517,0.6233102213965369
K00355,0.2795135984772787,0.40400419480335265
K00356,0.32378112912923607,0.45170193870680914
K00360,0.3810006739586235,0.5082184122110625
K00362,0.3462095683368705,0.4270684106883368
K00363,0.35102115019647273,0.42495986933873603
K00364,0.32594156785502904,0.4409926519149952
K00365,0.3810026745357629,0.5082199120034677
K00366,0.3128406771422852,0.47068780585599684
K00368,0.30652107788881394,0.46062142781174226
K00370,0.3628055118422548,0.4416565563518623
K00371,0.36129931899893186,0.44565808135388163
K00372,0.301460730803965,0.4268865068558053
K00373,0.3651840120941908,0.4448194080405404
K00374,0.3583981373483748,0.44116023433070073
K00375,0.22995684685703258,0.3203038114971474
K00376,0.2904456155445958,0.42524193091869905
K00380,0.41924459550433624,0.527181992845561
K00381,0.4238601659195059,0.5260832267631245
K00382,0.2541168967146442,0.3426099860997725
K00383,0.3040550381828872,0.42300103549171614
K00384,0.19834383864180993,0.2940409394129154
K00385,0.38061434313978837,0.5192783513739756
K00389,0.2889314529361792,0.41104074768180476
K00390,0.28542390544899277,0.36643759847075724
K00392,0.3534968219830358,0.5089770151922441
K00394,0.4088811818370221,0.6438832829059811
K00395,0.408672803182565,0.6455462599391746
K00404,0.2867031639341014,0.4179190549783245
K00405,0.2843496604291678,0.41539188094968327
K00406,0.2951552719140446,0.42279760608426514
K00407,0.284349660429168,0.41556499382597867
K00410,0.3048435839278374,0.4262354237878533
K00411,0.307930484126692,0.4457402797105157
K00412,0.30805582002584225,0.4458173021072104
K00413,0.29010417742260025,0.4277665635361085
K00425,0.29358777122547636,0.39455883202290853
K00426,0.2931029265248516,0.3874522727144581
K00427,0.34901898550484295,0.49446300137679605
K00428,0.3766290775709829,0.5192254352464246
K00432,0.2915082855313958,0.3941075594089563
K00433,0.27915071294862964,0.3741453410413333
K00435,0.3055477035664165,0.44054105333160876
K00446,0.45830825165280553,0.5972923283834631
K00448,0.36278469909448247,0.48702758188426726
K00449,0.36278469909448224,0.48704625089462816
K00450,0.43039483039374804,0.5534606209908016
K00451,0.38087766949885793,0.5065192880354122
K00453,0.37421015040476163,0.5216171716230233
K00455,0.34476795901850005,0.506444557717268
K00457,0.36832406331955214,0.508456204740728
K00459,0.30158749021992737,0.4402313262510437
K00466,0.32748655268295196,0.4482616746333078
K00479,0.4135585453485303,0.5269970746432052
K00480,0.3687598192850547,0.4927476497088846
K00481,0.3783809261185769,0.5142706929901361
K00483,0.3549116125315079,0.49294556296007425
K00484,0.3697470888890119,0.5201238190622717
K00491,0.538059035059851,0.6781887402639097
K00493,0.35378186475664497,0.47977348761086624
K00496,0.32110972764041823,0.46881919163958646
K00499,0.43102151286569196,0.5554591251450419
K00500,0.274897559607521,0.38658958144205874
K00505,0.3314044668386631,0.4553638681008584
K00507,0.41034118904705474,0.5737454031465498
K00508,0.2992655233942037,0.39993892546344273
K00510,0.37179697453745525,0.5123086080205086
K00517,0.4079381457219423,0.5526061743019327
K00518,0.3348271340901099,0.44784498775506176
K00520,0.32134022721798094,0.5109038353604901
K00523,0.4300733506445603,0.5529024948684099
K00525,0.20872007803890497,0.2984958304720095
K00526,0.2110341866694417,0.2997978240786675
K00527,0.20670068754988308,0.296828881684633
K00528,0.25184797076593285,0.348448908133824
K00529,0.3610618329791357,0.5020977577153586
K00532,0.36711452653899024,0.5392098382000736
K00533,0.3702593316288793,0.5779431603068533
K00537,0.201469484626605,0.27428806920994203
K00547,0.2761074133886938,0.3625410386372425
K00548,0.24453643915356596,0.33575719739265864
K00549,0.2864215179187286,0.3866304682009386
K00554,0.214077986163332,0.30023227853041157
K00556,0.3246880154903229,0.4827868079625467
K00557,0.31072086661964393,0.4369857049051487
K00558,0.18886051043818208,0.29037489290035806
K00560,0.21727619347023486,0.3064045075066399
K00561,0.42192714426606664,0.5802346691164286
K00563,0.23945367919878935,0.3392040723118897
K00564,0.24701266676970332,0.3657768338923503
K00566,0.2160004626040944,0.301946724545697
K00567,0.20311219162802732,0.29477290183806976
K00568,0.34719468158749456,0.47738017670548766
K00571,0.2248794438044033,0.31050490111877416
K00573,0.2859819789513259,0.4143150375522662
K00574,0.23182219691754335,0.3273044132539575
K00575,0.2678891390552662,0.3762475866165423
K00588,0.3328975090937057,0.46089544423238443
K00590,0.44270126144879696,0.6040552519181568
K00594,0.3342468757559336,0.4474113289657935
K00595,0.27262585666094874,0.43662476262195976
K00596,0.3433933169038029,0.4645218014556389
K00598,0.2396652479804368,0.3660792941711467
K00600,0.20539966092945594,0.2929858522537027
K00602,0.21514554388224383,0.2992955797086002
K00603,0.3761982543627214,0.5051157116562127
K00604,0.20872538127627363,0.2949626895887661
K00605,0.27385743475700497,0.35347136118922085
K00606,0.25159687946118703,0.3432896470074821
K00609,0.20995716262345163,0.29664751090328106
K00610,0.28422019217921923,0.39251969978549656
K00611,0.2420965374622559,0.32013052510193996
K00612,0.39317830766559153,0.5317036849458426
K00615,0.19104190464137308,0.27612919323780655
K00616,0.21025731468819217,0.2831309929198924
K00619,0.2996406713577055,0.4688020069442646
K00620,0.2249196506525274,0.3357019224078379
K00625,0.22313797416737916,0.3306317956214525
K00626,0.23682151970573537,0.33462438532575767
K00627,0.27908373550189297,0.37624707599975926
K00631,0.341685730470336,0.4821233602286783
K00632,0.27290823681023374,0.38777528275366957
K00633,0.2804688597085878,0.41595011278559596
K00634,0.29937170048302986,0.41239695281521305
K00638,0.38314231117771047,0.5204691790143515
K00639,0.25448712573391713,0.3656911688202608
K00640,0.20228077759953506,0.28238929838899274
K00641,0.4214843868916111,0.5253270620227685
K00645,0.21097123990310093,0.2939875390781119
K00646,0.43276235274499064,0.5452966245899773
K00647,0.3852486888814258,0.5206661390766183
K00648,0.212907349152785,0.297803814962199
K00651,0.20802849408591734,0.2982213953040005
K00652,0.29844922502376997,0.3845325754545379
K00655,0.19583576576766518,0.2831734103381428
K00656,0.19015938268091054,0.2682653051189624
K00657,0.28427435735138396,0.3788014524580645
K00658,0.3024611650098087,0.387923434104113
K00661,0.23850124110849227,0.3161648179198958
K00662,0.2553427850428504,0.40028520912848004
K00663,0.33730697828018397,0.4791833539155878
K00666,0.2910468633737717,0.4236849519848323
K00673,0.33953900820602373,0.480475004043163
K00674,0.22481836893985546,0.3210260236009394
K00675,0.3291775682854049,0.4154959045593864
K00677,0.32975008983472714,0.4186069990602075
K00680,0.30386415158773045,0.4047594287738696
K00681,0.27168223069675757,0.36075582151161895
K00683,0.35919943843036506,0.505417547297681
K00684,0.376745295426945,0.4951373682352486
K00685,0.27942906179460186,0.40193123998848795
K00686,0.3568899885833021,0.521250805015833
K00687,0.274969198101227,0.42013177022856685
K00688,0.19161378150744493,0.2824418405652156
K00689,0.48693127184017065,0.676223955964766
K00690,0.3125442473121348,0.4248222025013144
K00691,0.333517767770165,0.4737310627436998
K00692,0.5006899449918086,0.6540300696231606
K00694,0.3593826702895798,0.5076586113204531
K00697,0.2762837880678828,0.39845827186456695
K00700,0.21572063868277314,0.30800033621707523
K00702,0.341021235917903,0.5337454267049458
K00703,0.23024655232176117,0.3180977696656531
K00705,0.21228150018113295,0.31952763151813984
K00712,0.4600592504038242,0.5997022247763321
K00720,0.39290740788811623,0.5239183164348852
K00721,0.2794886522890381,0.4038084340160869
K00729,0.294940665216535,0.40204586584392504
K00737,0.3739005263626628,0.5281622105273507
K00748,0.32844024165545227,0.42605265642401297
K00752,0.45623733250042686,0.6136085961606285
K00754,0.2940250552218677,0.4486812323713559
K00756,0.23684807315139766,0.3399481997969444
K00757,0.2761658020407983,0.3851487245413256
K00758,0.27473822975924567,0.39818126715912056
K00759,0.2338115151040254,0.32113130014033436
K00760,0.21381257578028118,0.30121109202210083
K00761,0.21095284874608253,0.2977218622004713
K00762,0.19735755745211073,0.2863760095868411
K00763,0.21696471222436212,0.30759761253069656
K00764,0.21090860959863791,0.2960826888839007
K00765,0.22319533294274774,0.31690617061291887
K00766,0.23266996637531667,0.33825058623124016
K00767,0.24315052647738886,0.3415498542459125
K00768,0.2375866527611163,0.3652353144110758
K00769,0.34894650871804317,0.4975900647617378
K00772,0.2990421101464777,0.44881243966784723
K00773,0.213365497522538,0.29667385584198824
K00782,0.2947296835567733,0.38936655632164807
K00783,0.21419588784387258,0.30045575543597225
K00784,0.21147713696450562,0.2919072929148785
K00786,0.38809439675695606,0.502566663377135
K00788,0.2288374206795691,0.3125231234670949
K00789,0.19859320202414546,0.2860047068639364
K00790,0.2169702232104932,0.3030169575145717
K00791,0.21309871338406125,0.2988316835649878
K00793,0.25823615116984133,0.3313279358904573
K00794,0.2518806216610125,0.3299392128638558
K00795,0.3141683600925134,0.4602086059188716
K00796,0.23025609634979935,0.2901941987975252
K00797,0.22878137216681185,0.3212358309889072
K00798,0.26166795585098673,0.4142798693356158
K00799,0.35757941761358886,0.5118878230259862
K00800,0.20843148258605207,0.28334256493260424
K00801,0.44652287495522436,0.5295160708358974
K00803,0.31644692370038746,0.45967977867890314
K00805,0.23552877221838608,0.3520286725583535
K00806,0.20707471964049928,0.29357632157925534
K00809,0.2725105918689208,0.38420078045391226
K00812,0.32540032094519594,0.4377910565057586
K00813,0.3530819041376935,0.49116196811177304
K00817,0.21745040809650035,0.31302099192253224
K00818,0.28229625866366387,0.3972422348349788
K00819,0.3964339327608457,0.4995706934117013
K00820,0.20274152475497353,0.28957148775872976
K00821,0.2547979801598831,0.3459763484994109
K00822,0.2619518030130901,0.3731831129403033
K00823,0.29695316892238494,0.3775194117319998
K00824,0.33885619288367597,0.4624689649969735
K00826,0.21015912067672335,0.2928923160251844
K00831,0.2021813795466515,0.2949041447652834
K00832,0.256496453619995,0.3757664757354758
K00833,0.2677217143042999,0.33584892231353125
K00835,0.41147858525013165,0.53655037164561
K00836,0.30956229687857134,0.4554497096477819
K00839,0.4228239668691917,0.6620902585689371
K00840,0.34902355290600634,0.49499168900189433
K00841,0.32097990921858643,0.4464195898408373
K00842,0.38493997638998945,0.5325523167180798
K00844,0.4162560128879948,0.6059825758932964
K00845,0.20454440904214258,0.29163466636599783
K00847,0.20839916174049225,0.29007608044535654
K00848,0.24048292246910868,0.3269812321872725
K00849,0.20438920182950604,0.29940228013949416
K00850,0.19047056448205493,0.28215701185627284
K00851,0.3046544861911036,0.418759691881774
K00852,0.20606045891808009,0.2962069652243963
K00853,0.31292123634503916,0.4040036144464317
K00854,0.2118651994189934,0.3022570461105954
K00855,0.35093426307547965,0.4957205759097503
K00856,0.3428906909187603,0.5261756752245565
K00857,0.2377047092944644,0.3267889681790252
K00858,0.2088939603577461,0.2957229601700483
K00859,0.21046715789564252,0.2969933778366807
K00860,0.35630081887945164,0.4366526683013277
K00862,0.4285381798062503,0.5617159658375458
K00863,0.26325232272655436,0.39160034547414757
K00864,0.20886904981258608,0.2990263749342406
K00865,0.22540601791383766,0.305610013299993
K00867,0.2601139440032218,0.3794473366871746
K00868,0.2096016572583882,0.29281098536031136
K00869,0.3108708827054538,0.43635519175970916
K00870,0.31999099140695964,0.4264166944176734
K00872,0.24550565275251074,0.3435106876429032
K00873,0.20487629160394438,0.28513742593619434
K00874,0.2580453778339846,0.3574141759082256
K00876,0.20676237226946675,0.29306372799822705
K00878,0.22617584600685003,0.3088293097150356
K00879,0.3201302110794806,0.4338957141268597
K00880,0.3285415577166578,0.4726349049800934
K00881,0.44743315513516846,0.5513507082906298
K00882,0.2177590942601837,0.31651823032635945
K00883,0.3351920587199166,0.47066765078162515
K00884,0.3511676943563056,0.49764423576979205
K00885,0.3554547704590467,0.48702292560801547
K00886,0.3738159010269484,0.5227789448855098
K00887,0.3105107032778344,0.42472834266054776
K00891,0.19797002414668932,0.27021456243322195
K00892,0.35093426307547965,0.4963407989457911
K00895,0.4515344420659944,0.6265249497389802
K00897,0.367904963761288,0.535909833939144
K00899,0.30652184791718506,0.4448593808961438
K00901,0.30720863071804455,0.4033904544964859
K00906,0.34072234373551274,0.4789434148871485
K00912,0.34193231670296603,0.44610343065035346
K00917,0.30342497991026723,0.4186255882106038
K00918,0.4655782337750257,0.6252478695158461
K00919,0.2175667821081429,0.3026282948696553
K00924,0.35523845640528323,0.47299724713587854
K00925,0.22106306214549215,0.3123356669112053
K00926,0.21700927466281944,0.2901277054891208
K00927,0.21001347023173977,0.2965596475721257
K00928,0.21754602488454028,0.303362573165676
K00929,0.2636502437210537,0.37876452140317085
K00930,0.20655258374835492,0.28774602290404155
K00931,0.20056485694472856,0.2930421015603677
K00932,0.3481500196419548,0.5009000147695295
K00936,0.2576985722773606,0.3537539467388198
K00937,0.23084874950704376,0.32587699060141095
K00938,0.3108481546928874,0.43633650892226855
K00939,0.2100084147708715,0.29667084425548007
K00940,0.27995047202347123,0.36866224469906256
K00941,0.22589626536130292,0.3133833115997974
K00942,0.2197437059241847,0.3159499271813749
K00943,0.2386132565238423,0.33287931493830486
K00945,0.19652287403307964,0.28795696638019075
K00946,0.27628258680492884,0.3526630448602567
K00948,0.2042609259770887,0.29700357667261196
K00949,0.22571111036164218,0.3323231152444664
K00950,0.26977563104340674,0.33702049102658516
K00951,0.21303618023931534,0.2991786115177804
K00952,0.4824477372436669,0.6539522095239924
K00954,0.2101087456506009,0.29674064674793965
K00955,0.4209149060770299,0.5258055625166154
K00956,0.25611722412366883,0.36927128294894646
K00957,0.26181899369614714,0.36763832387695206
K00958,0.5338851634167149,0.6565105260360274
K00962,0.2082833248840013,0.2875868487246192
K00963,0.2408351833609207,0.3384140889892716
K00965,0.20656782248345573,0.29525921041041725
K00966,0.38266787922689127,0.5402369490266138
K00968,0.3781249344691845,0.5400170935944386
K00969,0.21033929730856377,0.29660818098340425
K00970,0.30794425834358585,0.4255030212565398
K00971,0.3204856648668855,0.41609587380833885
K00972,0.45535530031672006,0.6543419071680611
K00973,0.20208360196563327,0.29944529294240374
K00974,0.21684145335271043,0.3039852248628088
K00975,0.21649252406005767,0.3157283869692401
K00978,0.3330633491142313,0.4742329143343753
K00979,0.3081435165999224,0.41231072663038826
K00980,0.278048928933697,0.3640725247838007
K00981,0.20949539809720247,0.29627345453857773
K00982,0.2618043490167561,0.38770355707563847
K00983,0.37145458169546,0.5684469571909824
K00984,0.30884831233572674,0.4662766116887241
K00986,0.3812608633418033,0.5988715519181791
K00989,0.2570846067600327,0.34278977597036503
K00990,0.2590397402886688,0.38659533276047114
K00991,0.20740981957053267,0.2860043649002819
K00992,0.3069029170984788,0.41917450043484816
K00995,0.20666804853133214,0.29616256659746676
K00996,0.37939744346653936,0.5274884489259772
K00997,0.24432143628959271,0.3373585103520011
K00998,0.34166180526340706,0.48266019284632955
K01000,0.20890391175411568,0.29535053338525896
K01002,0.3194825958308418,0.44130813228990023
K01006,0.23761706982401767,0.35854048676751155
K01007,0.27494401361132004,0.3618663396567482
K01008,0.2216894570392572,0.3223912417517278
K01011,0.20869631792187482,0.32146775295223534
K01012,0.2199401807103874,0.31447499704620285
K01023,0.34640088770850264,0.5211257319114225
K01026,0.4058260550149594,0.5631809004094274
K01028,0.32599918942290707,0.4670952763725271
K01029,0.3027741907811879,0.4159428840335233
K01031,0.2932127901224895,0.39615141053210573
K01032,0.2931964864131775,0.3961393434388896
K01034,0.290334396486829,0.3999502578597978
K01035,0.2903682631692303,0.40003147225315044
K01039,0.4063954737755356,0.5433192472593649
K01040,0.4087271049505882,0.5694614302340598
K01042,0.24049473255985776,0.35845711657414725
K01046,0.4888473153432403,0.589986817290306
K01048,0.2897352951701177,0.4098517799826737
K01051,0.31837207348600705,0.4866110673850142
K01053,0.3474282616400038,0.49203793901535525
K01055,0.4326757623318374,0.5829304201040428
K01056,0.21000835900178483,0.29667106093378903
K01057,0.31997234513846334,0.4642850291019487
K01058,0.29749341418144654,0.4561844493648284
K01060,0.26255958596459317,0.40742708098255553
K01061,0.3080405410757204,0.4356087686264787
K01066,0.2649438977039511,0.3836023624682499
K01069,0.25418448261697035,0.39687224733078674
K01070,0.33961620888900235,0.48529721567005246
K01071,0.2789729504047687,0.4185302245520976
K01073,0.4171025533279059,0.5563541460900434
K01075,0.26104778151456626,0.37516952054498975
K01077,0.3054248085071371,0.3967587580049927
K01079,0.22533886774215023,0.31580030485306604
K01081,0.28483228198842103,0.3754738415515801
K01082,0.3359730716614744,0.4827409153633107
K01083,0.333381266115598,0.45441071253923415
K01085,0.34546645722516833,0.4895452891808448
K01087,0.28661012704608546,0.4079090830905232
K01089,0.39182783821378353,0.5419564139321459
K01090,0.21672191514378789,0.32466888695845625
K01091,0.19588462287048028,0.29359979780905654
K01092,0.21507381541583287,0.2987529010979461
K01093,0.3735149201415679,0.507235366212026
K01095,0.36513611692900744,0.49562251285544845
K01096,0.34018410103001806,0.49161843589406573
K01101,0.2639102792041648,0.4005757789694168
K01104,0.21679885072114774,0.3160227720314798
K01113,0.41610278786268007,0.576138548379191
K01114,0.4223335179741062,0.5140325515131398
K01118,0.22719074281953472,0.35279728454059933
K01119,0.2513257624253565,0.36140893542650476
K01120,0.31140659665382464,0.4410138764896213
K01121,0.31999099140695964,0.4264166944176734
K01126,0.25938279740751996,0.35123105626559353
K01129,0.23632449134603747,0.3280939518087359
K01130,0.3873678339318869,0.5438752668273866
K01133,0.47950458769292714,0.6694390227005317
K01134,0.4448817566173842,0.5463009099352341
K01135,0.4772640349806573,0.5884808773957431
K01138,0.3508976381109242,0.4522764551872665
K01139,0.34337512841972956,0.47124148838561586
K01141,0.34739276217987536,0.4811267896598037
K01142,0.1995097452087636,0.29051113771990467
K01144,0.46419166032485293,0.6601991527392819
K01146,0.35093426307547965,0.4963407989457911
K01147,0.3509200277982829,0.4940434208757508
K01150,0.3543556701773163,0.49215727050345065
K01151,0.21260782279530835,0.29838473292568185
K01153,0.24694742860845664,0.3336149366916418
K01154,0.2397960890057073,0.3396851975505647
K01155,0.3774804669287135,0.5551406565681645
K01156,0.27435081909957504,0.4104355488287751
K01159,0.25433733422343435,0.34191420920082327
K01160,0.3267813523747868,0.4610524019280484
K01163,0.29784951989050923,0.4415908440168851
K01166,0.26274676061959107,0.370772808523773
K01167,0.4009758944741962,0.515629989597678
K01169,0.3475092419742987,0.5005943314042671
K01173,0.4602316952317081,0.6633453724954478
K01174,0.4279465630050841,0.5615831807927222
K01175,0.34695241400798976,0.4936339246922873
K01176,0.22488101525129714,0.31488113605081586
K01179,0.2847810262425888,0.38063360855114875
K01181,0.37279519474699196,0.4881298561477653
K01182,0.2532548286746789,0.3918595873297053
K01183,0.29446331573554113,0.4068039540502166
K01185,0.30230350808612166,0.43643695095974366
K01186,0.35019507645856585,0.5077374634852749
K01187,0.20399957402709185,0.2902787451330968
K01190,0.23389618005448928,0.3266017305808418
